Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
03/02/2020 18:14,03/02/2020 22:04,EURUSD,Sell,0.16,1.11833,1.11241,-1.6000,0.0000,59.2,93.12,0.92,00:03:50:01,100.0,3h 50m,12.3,0.02,59.4,95.04,0.0,0.0,100.0,99.7,-0.20,-0.32
03/02/2020 14:38,03/02/2020 22:04,EURUSD,Sell,0.08,1.11483,1.11241,-0.8000,0.0000,24.2,18.56,0.18,00:07:26:10,44.2,3h 17m,76.2,0.91,39.8,31.84,-36.4,-29.12,52.2,79.5,-15.60,-12.48
03/02/2020 12:56,03/02/2020 22:04,EURUSD,Sell,0.04,1.11143,1.11241,-0.4000,0.0000,-9.8,-4.32,-0.04,00:09:08:17,8.1,44m,81.0,6.64,10.6,4.24,-70.4,-28.160000000000004,13.1,74.8,-20.40,-8.16
03/02/2020 00:00,03/02/2020 22:04,EURUSD,Sell,0.01,1.10542,1.11241,-0.1000,0.0000,-69.9,-7.09,-0.07,00:22:04:44,18.6,4h 6m,147.8,7.55,17.3,1.7300000000000002,-130.5,-13.05,11.7,41.0,-87.20,-8.72
03/02/2020 09:07,03/02/2020 22:04,EURUSD,Sell,0.02,1.10793,1.11241,-0.2000,0.0000,-44.8,-9.16,-0.09,00:12:57:36,5.7,44m,120.8,6.84,15.4,3.08,-105.4,-21.080000000000002,12.7,50.2,-60.20,-12.04
02/28/2020 20:45,03/02/2020 22:04,EURUSD,Sell,0.01,1.10287,1.11241,-0.1000,0.0300,-95.4,-9.61,-0.09,03:01:19:56,0.6,26m,156.3,526.32,0.3,0.03,-156.0,-15.600000000000001,0.2,38.8,-95.70,-9.57
02/28/2020 15:44,02/28/2020 16:58,EURUSD,Buy Limit,0.02,1.09270,1.09895,0.0000,0.0000,0.0,0.00,0,00:01:13:17,,,,,,,,,,,,
02/28/2020 15:44,02/28/2020 16:58,EURUSD,Buy,0.01,1.09520,1.09886,-0.1000,0.0000,36.6,3.56,0.03,00:01:13:17,91.9,1h 7m,15.9,0.03,36.6,3.66,0.0,0.0,100.0,100.0,0.00,0.00
02/28/2020 14:15,02/28/2020 16:58,EURUSD,Buy,0.01,1.09781,1.09886,-0.1000,0.0000,10.5,0.95,0.01,00:02:43:03,30.7,50m,37.8,2.00,12.6,1.26,-25.2,-2.52,33.3,94.4,-2.10,-0.21
02/28/2020 09:18,02/28/2020 14:14,EURUSD,Sell Limit,0.16,1.10597,1.09808,0.0000,0.0000,0.0,0.00,0,00:04:55:31,,,,,,,,,,,,
02/28/2020 09:18,02/28/2020 14:14,EURUSD,Sell,0.08,1.10247,1.09815,-0.8000,0.0000,43.2,33.76,0.33,00:04:55:30,45.3,2h 13m,37.8,0.57,47.0,37.6,-26.8,-21.44,63.7,94.9,-3.80,-3.04
02/27/2020 16:05,02/28/2020 14:14,EURUSD,Sell,0.04,1.09907,1.09815,-0.4000,0.1000,9.2,3.38,0.03,00:22:09:11,34.0,7h 31m,83.0,2.31,25.1,10.040000000000001,-57.9,-23.16,30.2,80.8,-15.90,-6.36
02/27/2020 13:33,02/28/2020 14:14,EURUSD,Sell,0.02,1.09550,1.09815,-0.2000,0.0500,-26.5,-5.45,-0.05,01:00:40:54,0.0,0s,93.6,94.34,0.0,0.0,-93.6,-18.72,0.0,71.7,-26.50,-5.30
02/27/2020 09:06,02/28/2020 14:14,EURUSD,Sell,0.01,1.09285,1.09815,-0.1000,0.0300,-53.0,-5.37,-0.05,01:05:07:27,0.0,0s,120.1,120.48,0.0,0.0,-120.1,-12.01,0.0,55.9,-53.00,-5.30
02/27/2020 01:15,02/28/2020 14:14,EURUSD,Sell,0.01,1.09034,1.09815,-0.1000,0.0300,-78.1,-7.88,-0.08,01:12:59:22,4.6,1h 42m,152.3,20.49,7.1,0.71,-145.2,-14.52,4.7,44.1,-85.20,-8.52
02/26/2020 13:11,02/26/2020 14:48,EURUSD,Sell Limit,0.04,1.09348,1.08568,0.0000,0.0000,0.0,0.00,0,00:01:36:54,,,,,,,,,,,,
02/26/2020 13:11,02/26/2020 14:48,EURUSD,Sell,0.02,1.08998,1.08567,-0.2000,0.0000,43.1,8.42,0.08,00:01:36:54,99.0,1h 35m,8.9,0.03,43.1,8.620000000000001,-1.4,-0.27999999999999997,96.9,100.0,0.00,0.00
02/25/2020 17:16,02/26/2020 14:48,EURUSD,Sell,0.01,1.08747,1.08567,-0.1000,0.0300,18.0,1.73,0.02,00:21:32:22,41.9,9h 1m,32.4,1.25,18.0,1.8,-22.5,-2.25,44.4,100.0,0.00,0.00
02/24/2020 16:00,02/26/2020 14:48,EURUSD,Sell,0.01,1.08496,1.08567,-0.1000,0.0600,-7.1,-0.75,-0.01,01:22:48:26,14.8,6h 55m,65.6,2.64,18.0,1.8,-47.6,-4.760000000000001,27.4,61.7,-25.10,-2.51
02/24/2020 08:15,02/24/2020 15:52,EURUSD,Buy Limit,0.01,1.07857,1.08439,0.0000,0.0000,0.0,0.00,0,00:07:37:17,,,,,,,,,,,,
02/24/2020 08:15,02/24/2020 15:52,EURUSD,Buy,0.01,1.08107,1.08437,-0.1000,0.0000,33.0,3.20,0.03,00:07:37:19,99.8,7h 36m,27.4,0.01,38.6,3.8600000000000003,-0.4,-0.04000000000000001,99.0,85.6,-5.60,-0.56
02/21/2020 16:04,02/24/2020 08:01,EURUSD,Sell Limit,0.01,1.08716,1.08129,0.0000,0.0000,0.0,0.00,0,02:15:57:27,,,,,,,,,,,,
02/21/2020 16:04,02/24/2020 08:01,EURUSD,Sell,0.01,1.08466,1.08136,-0.1000,0.0300,33.0,3.23,0.03,02:15:57:28,89.4,2d 9h ,29.6,0.48,34.1,3.41,-16.2,-1.62,67.8,97.8,-1.10,-0.11
02/18/2020 14:35,02/21/2020 16:04,EURUSD,Buy,0.64,1.07940,1.08481,-6.4000,-37.8600,54.1,301.98,3.07,03:01:28:51,63.4,1d 22h ,39.8,0.21,54.1,346.24,-11.1,-71.04,83.0,100.0,0.00,0.00
02/05/2020 10:35,02/21/2020 16:04,EURUSD,Buy,0.01,1.10265,1.08481,-0.1000,-2.1400,-178.4,-20.08,-0.20,16:05:28:26,0.0,0s,243.6,243.90,0.0,0.0,-243.6,-24.36,0.0,26.8,-178.40,-17.84
02/04/2020 08:30,02/21/2020 16:04,EURUSD,Buy,0.01,1.10517,1.08481,-0.1000,-2.2600,-203.6,-22.72,-0.22,17:07:34:15,0.9,3h 44m,275.0,43.48,6.2,0.6200000000000001,-268.8,-26.880000000000003,2.3,23.7,-209.80,-20.98
02/05/2020 15:42,02/21/2020 16:04,EURUSD,Buy,0.02,1.10009,1.08481,-0.2000,-4.1900,-152.8,-34.95,-0.34,16:00:21:51,2.0,7h 41m,223.0,43.67,5.0,1.0,-218.0,-43.6,2.2,29.2,-157.80,-31.56
02/13/2020 12:58,02/21/2020 16:04,EURUSD,Buy,0.32,1.08601,1.08481,-3.2000,-30.0500,-12.0,-71.65,-0.72,08:03:06:14,0.6,1h 10m,83.9,11.53,6.7,21.44,-77.2,-247.04000000000002,8.0,77.7,-18.70,-59.84
02/06/2020 16:54,02/21/2020 16:04,EURUSD,Buy,0.04,1.09650,1.08481,-0.4000,-6.9800,-116.9,-54.14,-0.53,14:23:09:43,4.6,16h 31m,201.4,9.44,19.3,7.720000000000001,-182.1,-72.84,9.6,32.4,-136.20,-54.48
02/10/2020 14:59,02/21/2020 16:04,EURUSD,Buy,0.08,1.09310,1.08481,-0.8000,-12.1600,-82.9,-79.28,-0.79,11:01:05:04,0.2,31m,155.1,21.19,7.0,5.6000000000000005,-148.1,-118.48,4.5,42.0,-89.90,-71.92
02/11/2020 14:30,02/21/2020 16:04,EURUSD,Buy,0.16,1.08960,1.08481,-1.6000,-22.4800,-47.9,-100.72,-1.01,10:01:33:22,10.4,1d 1h ,140.0,4.21,26.9,43.04,-113.1,-180.96,19.2,46.6,-74.80,-119.68
01/31/2020 16:59,02/03/2020 15:51,EURUSD,Sell Limit,0.02,1.11057,1.10454,0.0000,0.0000,0.0,0.00,0,02:22:52:06,,,,,,,,,,,,
01/31/2020 16:59,02/03/2020 15:51,EURUSD,Sell,0.01,1.10807,1.10454,-0.1000,0.0200,35.3,3.45,0.03,02:22:52:05,13.3,9h 25m,17.5,0.35,35.3,3.53,-12.3,-1.2300000000000002,74.2,100.0,0.00,0.00
01/31/2020 15:30,02/03/2020 15:51,EURUSD,Sell,0.01,1.10555,1.10454,-0.1000,0.0200,10.1,0.93,0.01,03:00:21:19,1.0,43m,37.5,3.71,10.1,1.01,-37.5,-3.75,21.2,100.0,0.00,0.00
01/28/2020 13:13,01/31/2020 13:59,EURUSD,Buy Limit,0.16,1.09712,1.10495,0.0000,0.0000,0.0,0.00,0,03:00:45:06,,,,,,,,,,,,
01/28/2020 13:13,01/31/2020 13:59,EURUSD,Buy,0.08,1.10062,1.10493,-0.8000,-4.6500,43.1,29.03,0.28,03:00:45:06,77.7,2d 8h ,34.5,0.32,43.1,34.480000000000004,-13.8,-11.040000000000001,75.7,100.0,0.00,0.00
01/23/2020 17:06,01/31/2020 13:59,EURUSD,Buy,0.04,1.10403,1.10493,-0.4000,-3.7300,9.0,-0.53,-0.01,07:20:52:41,9.7,18h 19m,65.5,2.72,17.6,7.040000000000001,-47.9,-19.16,26.9,86.9,-8.60,-3.44
01/17/2020 14:45,01/31/2020 13:59,EURUSD,Buy,0.01,1.11004,1.10493,-0.1000,-1.6600,-51.1,-6.87,-0.07,13:23:13:43,1.8,6h 2m,124.1,6.71,16.1,1.6100000000000003,-108.0,-10.8,13.0,45.9,-67.20,-6.72
01/22/2020 09:35,01/31/2020 13:59,EURUSD,Buy,0.02,1.10754,1.10493,-0.2000,-2.5500,-26.1,-7.97,-0.08,09:04:23:34,12.9,1d 4h ,104.0,3.95,21.0,4.2,-83.0,-16.6,20.2,54.7,-47.10,-9.42
01/17/2020 11:15,01/31/2020 13:59,EURUSD,Buy,0.01,1.11254,1.10493,-0.1000,-1.6600,-76.1,-9.37,-0.09,14:02:43:59,0.0,0s,133.0,133.33,0.0,0.0,-133.0,-13.3,0.0,42.8,-76.10,-7.61
01/15/2020 15:32,01/17/2020 10:35,EURUSD,Sell Limit,0.02,1.11861,1.11256,0.0000,0.0000,0.0,0.00,0,01:19:02:38,,,,,,,,,,,,
01/15/2020 15:32,01/17/2020 10:35,EURUSD,Sell,0.01,1.11611,1.11259,-0.1000,0.0900,35.2,3.51,0.03,01:19:02:38,96.8,1d 17h ,24.9,0.23,35.2,3.5200000000000005,-8.0,-0.8,81.5,100.0,0.00,0.00
01/13/2020 16:45,01/17/2020 10:35,EURUSD,Sell,0.01,1.11360,1.11259,-0.1000,0.1300,10.1,1.04,0.01,03:17:50:23,43.2,1d 14h ,62.8,1.11,29.7,2.97,-33.1,-3.3100000000000005,47.3,68.8,-19.60,-1.96
01/09/2020 11:03,01/13/2020 10:02,EURUSD,Buy Limit,0.08,1.10634,1.11328,0.0000,0.0000,0.0,0.00,0,03:22:59:16,,,,,,,,,,,,
01/09/2020 11:03,01/13/2020 10:02,EURUSD,Buy,0.04,1.10974,1.11326,-0.4000,-1.0300,35.2,12.65,0.12,03:22:59:17,93.8,3d 17h ,28.9,0.28,35.6,14.240000000000002,-9.9,-3.9600000000000004,78.2,99.1,-0.40,-0.16
01/08/2020 09:13,01/13/2020 10:02,EURUSD,Buy,0.02,1.11324,1.11326,-0.2000,-1.3500,0.2,-1.51,-0.01,05:00:49:23,1.6,1h 55m,55.0,4.45,10.1,2.02,-44.9,-8.98,18.4,82.0,-9.90,-1.98
01/07/2020 14:57,01/13/2020 10:02,EURUSD,Buy,0.01,1.11576,1.11326,-0.1000,-0.8200,-25.0,-3.42,-0.03,05:19:04:55,1.5,2h 5m,79.0,7.59,9.2,0.9199999999999999,-69.8,-6.98,11.6,56.7,-34.20,-3.42
01/07/2020 07:00,01/13/2020 10:02,EURUSD,Buy,0.01,1.11833,1.11326,-0.1000,-0.8200,-50.7,-5.99,-0.06,06:03:02:38,1.2,1h 45m,99.8,22.22,4.3,0.43,-95.5,-9.55,4.3,44.9,-55.00,-5.50
12/16/2019 15:00,12/16/2019 21:10,EURUSD,Sell,0.01,1.11529,1.11466,-0.1000,0.0000,6.3,0.53,0.01,00:06:10:18,95.2,5h 52m,12.9,0.22,17.7,1.77,-3.9,-0.39,81.9,47.2,-11.40,-1.14
12/13/2019 18:41,12/16/2019 14:58,EURUSD,Buy,0.01,1.11159,1.11521,-0.1000,-0.1400,36.2,3.38,0.03,02:20:16:57,98.3,2d 19h ,20.3,0.05,36.7,3.6700000000000004,-1.9,-0.19,95.1,98.7,-0.50,-0.05
12/13/2019 16:08,12/16/2019 14:58,EURUSD,Buy,0.01,1.11419,1.11521,-0.1000,-0.1400,10.2,0.78,0.01,02:22:50:11,5.3,3h 45m,27.9,2.61,10.7,1.07,-27.9,-2.79,27.7,98.7,-0.50,-0.05
12/12/2019 23:27,12/13/2019 16:07,EURUSD,Sell,0.02,1.11834,1.11383,-0.2000,0.0700,45.1,8.89,0.09,00:16:40:41,91.5,15h 15m,21.4,0.28,54.1,10.82,-15.4,-3.08,77.8,87.1,-9.00,-1.80
12/12/2019 23:01,12/13/2019 16:07,EURUSD,Sell,0.01,1.11569,1.11383,-0.1000,0.0300,18.6,1.79,0.02,00:17:06:45,2.5,25m,41.9,1.52,27.6,2.7600000000000002,-41.9,-4.19,39.7,87.1,-9.00,-0.90
12/12/2019 22:00,12/13/2019 16:07,EURUSD,Sell,0.01,1.11311,1.11383,-0.1000,0.0300,-7.2,-0.79,-0.01,00:18:07:41,4.7,51m,73.1,12.55,5.4,0.54,-67.7,-6.7700000000000005,7.4,82.8,-12.60,-1.26
12/12/2019 14:34,12/12/2019 16:57,EURUSD,Sell,0.04,1.11467,1.11115,-0.4000,0.0000,35.2,13.68,0.13,00:02:23:13,97.3,2h 19m,17.2,0.15,35.2,14.080000000000002,-5.4,-2.16,86.7,100.0,0.00,0.00
12/11/2019 20:15,12/12/2019 16:57,EURUSD,Sell,0.02,1.11115,1.11115,-0.2000,0.2000,0.0,0.00,0.00,00:20:42:14,1.3,16m,45.8,7.81,5.2,0.0,-40.6,-0.0,11.4,88.6,-5.20,0.00
12/10/2019 16:51,12/12/2019 16:57,EURUSD,Sell,0.01,1.10858,1.11115,-0.1000,0.1300,-25.7,-2.54,-0.02,02:00:06:13,13.7,6h 35m,79.5,5.03,13.2,1.32,-66.3,-6.63,16.6,51.1,-38.90,-3.89
12/09/2019 07:15,12/12/2019 16:57,EURUSD,Sell,0.01,1.10605,1.11115,-0.1000,0.1600,-51.0,-5.04,-0.05,03:09:42:33,1.2,58m,95.4,24.15,3.8,0.38,-91.6,-9.16,4.0,42.6,-54.80,-5.48
12/02/2019 17:29,12/06/2019 16:45,EURUSD,Sell,0.02,1.10882,1.10450,-0.2000,0.4100,43.2,8.85,0.09,03:23:15:38,66.5,2d 15h ,41.1,0.44,45.7,9.14,-20.3,-4.0600000000000005,69.2,96.2,-2.50,-0.50
12/02/2019 16:05,12/06/2019 16:45,EURUSD,Sell,0.01,1.10632,1.10450,-0.1000,0.1900,18.2,1.91,0.02,04:00:39:45,1.3,1h 15m,45.3,2.19,20.7,2.07,-45.3,-4.53,31.4,96.2,-2.50,-0.25
12/02/2019 14:55,12/06/2019 16:45,EURUSD,Sell,0.01,1.10362,1.10450,-0.1000,0.1900,-8.8,-0.79,-0.01,04:01:49:54,0.0,0s,72.3,72.46,0.0,0.0,-72.3,-7.23,0.0,87.8,-8.80,-0.88
12/02/2019 17:29,12/02/2019 19:50,EURUSD,Sell,0.02,1.10882,1.10778,-0.2000,0.0000,10.4,1.88,0.02,00:02:21:34,99.3,2h 20m,7.4,0.06,17.8,3.5600000000000005,0.0,0.0,100.0,58.4,-7.40,-1.48
11/29/2019 14:00,12/02/2019 14:55,EURUSD,Buy,0.02,1.09916,1.10349,-0.2000,-0.2800,43.3,8.18,0.08,03:00:54:13,98.7,2d 23h ,24.2,0.23,43.3,8.66,-9.8,-1.9600000000000002,81.5,100.0,0.00,0.00
11/22/2019 20:46,12/02/2019 14:55,EURUSD,Buy,0.01,1.10169,1.10349,-0.1000,-1.1200,18.0,0.58,0.01,09:18:08:10,39.3,3d 20h ,48.1,1.95,18.0,1.8,-35.1,-3.5100000000000002,33.9,100.0,0.00,0.00
11/22/2019 16:15,12/02/2019 14:55,EURUSD,Buy,0.01,1.10423,1.10349,-0.1000,-1.1200,-7.4,-1.96,-0.02,09:22:40:04,0.0,0s,60.5,60.61,0.0,0.0,-60.5,-6.050000000000001,0.0,87.8,-7.40,-0.74
11/18/2019 17:08,11/22/2019 10:10,EURUSD,Sell,0.01,1.10846,1.10491,-0.1000,0.1900,35.5,3.64,0.04,03:17:02:21,96.4,3d 13h ,36.3,0.17,35.5,3.5500000000000003,-6.2,-0.6200000000000001,85.1,100.0,0.00,0.00
11/18/2019 03:15,11/22/2019 10:10,EURUSD,Sell,0.01,1.10591,1.10491,-0.1000,0.1900,10.0,1.09,0.01,04:06:55:40,6.6,6h 47m,36.3,3.17,10.0,1.0,-31.7,-3.17,24.0,100.0,0.00,0.00
11/13/2019 18:03,11/15/2019 19:42,EURUSD,Buy,0.16,1.09969,1.10559,-1.6000,-8.9100,59.0,83.89,0.83,02:01:38:22,92.8,1d 22h ,23.7,0.12,59.1,94.56,-7.1,-11.36,89.3,99.8,-0.10,-0.16
11/08/2019 12:01,11/15/2019 19:42,EURUSD,Buy,0.08,1.10319,1.10559,-0.8000,-7.7800,24.0,10.62,0.11,07:07:40:55,14.4,1d 1h ,51.4,1.75,24.1,19.28,-42.1,-33.68,36.4,99.8,-0.10,-0.08
11/05/2019 17:08,11/15/2019 19:42,EURUSD,Buy,0.04,1.10661,1.10559,-0.4000,-6.7000,-10.2,-11.18,-0.11,10:02:33:26,16.2,1d 15h ,102.7,2.89,26.4,10.56,-76.3,-30.52,25.7,64.4,-36.60,-14.64
11/04/2019 20:44,11/15/2019 19:42,EURUSD,Buy,0.01,1.11261,1.10559,-0.1000,-1.8200,-70.2,-8.94,-0.09,10:22:57:54,3.8,9h 59m,146.7,13.11,10.4,1.04,-136.3,-13.630000000000003,7.1,45.1,-80.60,-8.06
11/05/2019 14:22,11/15/2019 19:42,EURUSD,Buy,0.02,1.11011,1.10559,-0.2000,-3.3600,-45.2,-12.60,-0.12,10:05:19:46,0.0,0s,111.3,112.36,0.0,0.0,-111.3,-22.26,0.0,59.4,-45.20,-9.04
11/04/2019 09:15,11/15/2019 19:42,EURUSD,Buy,0.01,1.11511,1.10559,-0.1000,-1.8200,-95.2,-11.44,-0.11,11:10:27:07,2.4,6h 35m,178.4,9.43,17.1,1.7100000000000002,-161.3,-16.130000000000003,9.6,37.1,-112.30,-11.23
11/01/2019 14:00,11/01/2019 15:00,EURUSD,Buy,0.01,1.11330,1.11661,-0.1000,0.0000,33.1,3.21,0.03,00:01:00:14,100.0,1h 0m,6.4,0.03,34.1,3.41,0.0,0.0,100.0,97.1,-1.00,-0.10
10/31/2019 02:00,11/01/2019 13:36,EURUSD,Sell,0.01,1.11622,1.11292,-0.1000,0.0300,33.0,3.23,0.03,01:11:36:40,,,,,,,,,,,,
10/24/2019 17:15,10/30/2019 20:01,EURUSD,Buy,0.01,1.10975,1.11305,-0.1000,-0.5600,33.0,2.64,0.03,06:02:46:51,,,,,,,,,,,,
10/24/2019 09:29,10/24/2019 10:19,EURUSD,Sell,0.01,1.11626,1.11274,-0.1000,0.0000,35.2,3.42,0.03,00:00:50:08,98.0,49m,6.8,0.03,35.2,3.5200000000000005,0.0,0.0,100.0,100.0,0.00,0.00
10/23/2019 21:15,10/24/2019 10:19,EURUSD,Sell,0.01,1.11376,1.11274,-0.1000,0.1000,10.2,1.02,0.01,00:13:04:33,85.0,11h 6m,32.4,2.33,10.2,1.02,-23.8,-2.3800000000000003,30.0,100.0,0.00,0.00
10/18/2019 17:39,10/23/2019 11:45,EURUSD,Sell,0.08,1.11562,1.11129,-0.8000,0.9200,43.3,34.76,0.35,04:18:06:52,41.4,1d 23h ,30.3,0.50,43.4,34.72,-21.5,-17.2,66.9,99.8,-0.10,-0.08
10/17/2019 11:35,10/23/2019 11:45,EURUSD,Sell,0.04,1.11219,1.11129,-0.4000,0.6200,9.0,3.82,0.04,06:00:10:02,8.5,12h 15m,67.1,4.94,11.3,4.5200000000000005,-55.8,-22.32,16.8,96.6,-2.30,-0.92
10/16/2019 17:29,10/23/2019 11:45,EURUSD,Sell,0.01,1.10619,1.11129,-0.1000,0.2700,-51.0,-4.93,-0.05,06:18:16:36,0.0,0s,115.8,116.28,0.0,0.0,-115.8,-11.58,0.0,56.0,-51.00,-5.10
10/17/2019 10:37,10/23/2019 11:45,EURUSD,Sell,0.02,1.10869,1.11129,-0.2000,0.3100,-26.0,-5.09,-0.05,06:01:07:59,0.0,0s,90.8,90.91,0.0,0.0,-90.8,-18.16,0.0,71.4,-26.00,-5.20
10/15/2019 17:00,10/23/2019 11:45,EURUSD,Sell,0.01,1.10361,1.11129,-0.1000,0.3100,-76.8,-7.47,-0.07,07:18:45:32,9.7,18h 6m,159.8,7.78,18.2,1.82,-141.6,-14.16,11.4,40.6,-95.00,-9.50
10/11/2019 13:19,10/15/2019 13:59,EURUSD,Sell,0.08,1.10457,1.10027,-0.8000,0.6400,43.0,34.24,0.34,04:00:39:55,96.3,3d 21h ,29.8,0.30,43.0,34.4,-13.0,-10.4,76.8,100.0,0.00,0.00
10/10/2019 09:06,10/15/2019 13:59,EURUSD,Sell,0.04,1.10117,1.10027,-0.4000,0.4800,9.0,3.68,0.04,05:04:53:10,7.8,9h 44m,55.9,5.22,9.0,3.6,-47.0,-18.8,16.1,100.0,0.00,0.00
10/02/2019 15:43,10/15/2019 13:59,EURUSD,Sell,0.01,1.09493,1.10027,-0.1000,0.5200,-53.4,-4.92,-0.05,12:22:15:58,1.6,4h 57m,117.1,14.22,7.7,0.77,-109.4,-10.940000000000001,6.6,47.8,-61.10,-6.11
10/03/2019 16:00,10/15/2019 13:59,EURUSD,Sell,0.02,1.09758,1.10027,-0.2000,0.8000,-26.9,-4.78,-0.05,11:21:59:23,17.1,2d ,113.2,2.74,30.3,6.0600000000000005,-82.9,-16.580000000000002,26.8,49.5,-57.20,-11.44
10/01/2019 17:15,10/15/2019 13:59,EURUSD,Sell,0.01,1.09243,1.10027,-0.1000,0.5600,-78.4,-7.38,-0.07,13:20:44:26,1.3,4h 19m,153.4,7.08,19.0,1.9000000000000001,-134.4,-13.440000000000001,12.4,36.5,-97.40,-9.74
10/01/2019 08:17,10/01/2019 17:14,EURUSD,Buy,0.02,1.08814,1.09246,-0.2000,0.0000,43.2,8.44,0.08,00:08:56:32,98.9,8h 50m,21.0,0.03,43.2,8.64,-1.1,-0.22000000000000003,97.5,100.0,0.00,0.00
09/30/2019 13:26,10/01/2019 17:14,EURUSD,Buy,0.01,1.09065,1.09246,-0.1000,-0.1400,18.1,1.57,0.02,01:03:47:48,12.7,3h 31m,32.9,1.45,18.1,1.8100000000000003,-26.2,-2.62,40.9,100.0,0.00,0.00
09/30/2019 03:15,10/01/2019 17:14,EURUSD,Buy,0.01,1.09315,1.09246,-0.1000,-0.1400,-6.9,-0.93,-0.01,01:13:59:00,19.8,7h 31m,66.4,3.37,15.2,1.52,-51.2,-5.120000000000001,22.9,66.7,-22.10,-2.21
09/26/2019 21:33,09/27/2019 17:08,EURUSD,Buy,0.04,1.09164,1.09520,-0.4000,-0.5700,35.6,13.27,0.13,00:19:34:50,84.3,16h 30m,18.6,0.21,38.9,15.56,-8.2,-3.28,82.6,93.0,-3.30,-1.32
09/25/2019 17:18,09/27/2019 17:08,EURUSD,Buy,0.02,1.09520,1.09520,-0.2000,-1.1500,0.0,-1.35,-0.01,01:23:50:25,18.2,8h 42m,56.4,3.48,12.6,0.0,-43.8,-0.0,22.3,77.7,-12.60,0.00
09/25/2019 16:14,09/27/2019 17:08,EURUSD,Buy,0.01,1.09771,1.09520,-0.1000,-0.5700,-25.1,-3.18,-0.03,02:00:53:46,0.0,0s,68.9,68.97,0.0,0.0,-68.9,-6.890000000000001,0.0,63.6,-25.10,-2.51
09/25/2019 04:00,09/27/2019 17:08,EURUSD,Buy,0.01,1.10022,1.09520,-0.1000,-0.5700,-50.2,-5.69,-0.06,02:13:08:35,1.6,58m,96.7,34.84,2.7,0.27,-94.0,-9.4,2.8,45.3,-52.90,-5.29
09/23/2019 09:33,09/24/2019 21:36,EURUSD,Buy,0.02,1.09806,1.10238,-0.2000,-0.2900,43.2,8.15,0.08,01:12:02:57,92.7,1d 9h ,20.0,0.31,43.2,8.64,-13.4,-2.68,76.3,100.0,0.00,0.00
09/20/2019 16:52,09/24/2019 21:36,EURUSD,Buy,0.01,1.10057,1.10238,-0.1000,-0.2800,18.1,1.43,0.01,04:04:43:26,18.6,18h 44m,57.8,2.00,19.3,1.9300000000000002,-38.5,-3.85,33.4,97.9,-1.20,-0.12
09/20/2019 13:45,09/24/2019 21:36,EURUSD,Buy,0.01,1.10307,1.10238,-0.1000,-0.2800,-6.9,-1.07,-0.01,04:07:51:15,0.3,18m,65.4,33.44,1.9,0.19,-63.5,-6.3500000000000005,2.9,86.5,-8.80,-0.88
09/19/2019 11:38,09/20/2019 13:39,EURUSD,Sell,0.01,1.10671,1.10320,-0.1000,0.0400,35.1,3.45,0.03,01:02:00:53,94.6,1d ,28.0,0.16,35.1,3.5100000000000002,-5.7,-0.5700000000000001,86.0,100.0,0.00,0.00
09/19/2019 07:45,09/20/2019 13:39,EURUSD,Sell,0.01,1.10421,1.10320,-0.1000,0.0400,10.1,0.95,0.01,01:05:54:26,12.6,3h 46m,37.2,3.04,10.1,1.01,-30.7,-3.0700000000000003,24.8,100.0,0.00,0.00
09/17/2019 17:15,09/18/2019 20:44,EURUSD,Sell,0.01,1.10548,1.10218,-0.1000,0.0400,33.0,3.24,0.03,01:03:29:13,22.2,6h 6m,28.6,0.61,33.6,3.3600000000000003,-20.5,-2.0500000000000003,62.1,98.9,-0.60,-0.06
09/16/2019 16:54,09/17/2019 16:03,EURUSD,Buy,0.02,1.09983,1.10413,-0.2000,-0.2900,43.0,8.11,0.08,00:23:08:46,95.0,21h 59m,20.9,0.14,43.0,8.6,-6.1,-1.22,87.6,100.0,0.00,0.00
09/16/2019 15:04,09/17/2019 16:03,EURUSD,Buy,0.01,1.10233,1.10413,-0.1000,-0.1400,18.0,1.56,0.02,01:00:59:09,10.0,2h 29m,31.1,1.73,18.0,1.8,-31.1,-3.1100000000000003,36.7,100.0,0.00,0.00
09/16/2019 12:30,09/17/2019 16:03,EURUSD,Buy,0.01,1.10492,1.10413,-0.1000,-0.1400,-7.9,-1.03,-0.01,01:03:33:13,0.0,0s,57.0,57.14,0.0,0.0,-57.0,-5.7,0.0,86.1,-7.90,-0.79
09/13/2019 08:56,09/16/2019 10:32,EURUSD,Sell,0.01,1.10941,1.10590,-0.1000,0.0400,35.1,3.45,0.03,03:01:35:53,94.6,2d 21h ,26.9,0.43,35.1,3.5100000000000002,-15.1,-1.51,69.9,100.0,0.00,0.00
09/13/2019 06:00,09/16/2019 10:32,EURUSD,Sell,0.01,1.10691,1.10590,-0.1000,0.0400,10.1,0.95,0.01,03:04:32:08,3.4,2h 36m,41.9,3.97,10.1,1.01,-40.1,-4.010000000000001,20.1,100.0,0.00,0.00
