Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
,05/18/2018 00:06,05/18/2018 02:22,EURAUD,Buy,3.37,1.56480,1.57110,1.57036,1.57112,-10.7800,0.0000,7.6,152.24,0.10,"{36530104}                 [tp]",2074189456,00:02:15:35,100.0,2h 15m,7.8,0.07,15.4,330.33,0.0,0.0,100.0,49.4,-7.80,-167.31
,05/17/2018 22:00,05/17/2018 23:40,GBPCAD,Buy,2.80,1.72277,1.74877,1.72887,1.73022,-10.2600,0.0000,13.5,240.09,0.16,"{36527183}                     ",2074189456,00:01:39:46,100.0,1h 39m,58.0,0.01,71.5,1325.61,0.0,0.0,100.0,18.9,-58.00,-1075.32
,05/17/2018 19:03,05/17/2018 19:09,EURUSD,Sell,6.00,0.00000,0.00000,1.18003,1.17975,-19.2000,0.0000,2.8,123.20,0.08,"",0,00:00:06:08,16.7,1m,0.0,0.36,2.8,142.408,0.0,0.0,100.0,100.0,0.00,0.00
,05/17/2018 18:24,05/17/2018 18:43,EURUSD,Sell,6.00,0.00000,0.00000,1.17969,1.17920,-19.2000,0.0000,4.9,230.12,0.15,"",0,00:00:19:14,5.3,1m,0.0,0.20,4.9,249.31200000000004,0.0,0.0,100.0,100.0,0.00,0.00
,05/17/2018 17:51,05/17/2018 17:56,EURUSD,Sell,6.00,0.00000,0.00000,1.17944,1.17936,-19.2000,0.0000,0.8,21.50,0.01,"",0,00:00:05:08,20.0,1m,0.0,1.25,0.8,40.70400000000001,0.0,0.0,100.0,100.0,0.00,0.00
,05/17/2018 17:55,05/17/2018 17:55,EURUSD,Sell,6.00,0.00000,0.00000,1.17978,1.17961,-19.2000,0.0000,1.7,67.27,0.04,"",0,00:00:00:25,,,,,,,,,,,,
,05/17/2018 17:52,05/17/2018 17:54,EURUSD,Sell,6.00,0.00000,0.00000,1.18015,1.17945,-19.2000,0.0000,7.0,336.90,0.22,"",0,00:00:01:57,,,,,,,,,,,,
,05/17/2018 16:21,05/17/2018 17:51,EURUSD,Sell,6.00,0.00000,0.00000,1.18059,1.17913,-19.2000,0.0000,14.6,723.72,0.47,"",0,00:01:29:15,1.2,1m,0.0,0.07,14.6,742.8480000000001,0.0,0.0,100.0,100.0,0.00,0.00
,05/17/2018 13:30,05/17/2018 13:55,EURUSD,Buy,6.00,0.00000,0.00000,1.17791,1.17918,-19.2000,0.0000,12.7,628.71,0.41,"",0,00:00:25:01,4.0,1m,0.0,0.08,12.7333,649.652966,0.0,0.0,100.0,99.7,-0.03,-1.70
,05/17/2018 12:15,05/17/2018 12:38,EURUSD,Sell,6.00,0.00000,0.00000,1.18224,1.18119,-19.2000,0.0000,10.5,514.16,0.34,"",0,00:00:22:52,100.0,22m,14.0,0.04,24.5,1244.6,0.0,0.0,100.0,42.9,-14.00,-711.20
,05/16/2018 19:20,05/17/2018 09:35,EURUSD,Sell,6.00,0.00000,0.00000,1.17932,1.17962,-19.2000,74.7000,-3.0,-97.09,-0.06,"",0,00:14:14:18,0.0,0s,41.7,41.84,0.0,0.0,-41.7,-2120.862,0.0,92.8,-3.00,-152.58
,05/16/2018 19:34,05/17/2018 09:34,EURUSD,Sell,6.00,0.00000,0.00000,1.18035,1.17976,-19.2000,74.7000,5.9,355.56,0.23,"",0,00:14:00:04,8.3,1h 9m,34.3,3.65,8.6,437.39599999999996,-31.4,-1597.004,21.5,93.2,-2.70,-137.32
,05/16/2018 19:55,05/17/2018 09:33,EURUSD,Sell,6.00,0.00000,0.00000,1.18142,1.17976,-19.2000,74.7000,16.6,899.74,0.60,"",0,00:13:38:40,55.9,7h 37m,34.2,1.07,19.3,981.5980000000001,-20.7,-1052.802,48.3,93.2,-2.70,-137.32
,05/17/2018 00:25,05/17/2018 07:21,GBPCAD,Sell,2.69,1.73318,1.70718,1.72737,1.72988,-9.8500,0.0000,-25.1,-457.26,-0.30,"{36417439}                     ",2074189456,00:06:56:51,0.0,0s,45.0,45.05,0.0,0.0,-45.0,-802.3499999999999,0.0,44.2,-25.10,-447.53
,05/17/2018 00:16,05/17/2018 03:00,GBPAUD,Sell,2.69,1.80255,1.79577,1.79666,1.80261,-9.8500,0.0000,-59.5,-1028.09,-0.68,"{36417241}                 [sl]",2074189456,00:02:43:49,0.0,0s,59.5,59.52,0.0,0.0,-59.5,-1018.045,0.0,0.0,-59.50,-1018.04
,05/16/2018 22:00,05/16/2018 23:33,EURAUD,Buy,3.25,1.56451,1.57191,1.57005,1.57125,-10.4000,0.0000,12.0,237.81,0.16,"{36410665}                     ",2074189456,00:01:32:57,1.1,1m,0.0,0.08,12.0,248.16,0.0,0.0,100.0,100.0,0.00,0.00
,05/16/2018 16:27,05/16/2018 18:40,EURUSD,Sell,6.00,0.00000,0.00000,1.17925,1.17793,-19.2000,0.0000,13.2,653.17,0.43,"",0,00:02:13:08,0.8,1m,26.9,2.04,13.2,672.4079999999999,-26.9,-1370.2859999999998,32.9,100.0,0.00,0.00
,05/16/2018 16:28,05/16/2018 18:40,EURUSD,Sell,6.00,0.00000,0.00000,1.18007,1.17794,-19.2000,0.0000,21.3,1065.74,0.71,"",0,00:02:11:44,3.1,4m,21.9,0.88,21.3,1085.022,-18.7,-952.578,53.3,100.0,0.00,0.00
,05/16/2018 17:02,05/16/2018 18:40,EURUSD,Sell,6.00,0.00000,0.00000,1.18073,1.17800,-19.2000,0.0000,27.3,1371.29,0.92,"",0,00:01:38:10,5.2,5m,13.6,0.44,27.3,1390.3890000000001,-12.1,-616.2529999999999,69.3,100.0,0.00,0.00
,05/16/2018 17:05,05/16/2018 18:26,EURUSD,Sell,6.00,0.00000,0.00000,1.18161,1.17794,-19.2000,0.0000,36.7,1850.17,1.26,"",0,00:01:20:53,77.8,1h 2m,13.6,0.09,36.7,1869.498,-3.3,-168.10199999999998,91.8,100.0,0.00,0.00
,05/16/2018 17:03,05/16/2018 17:04,EURUSD,Sell,6.00,0.00000,0.00000,1.18129,1.18123,-19.2000,0.0000,0.6,11.28,0.01,"",0,00:00:01:21,,,,,,,,,,,,
,05/16/2018 15:31,05/16/2018 15:51,EURUSD,Sell,6.00,0.00000,0.00000,1.17790,1.17671,-19.2000,0.0000,11.9,587.58,0.40,"",0,00:00:20:14,10.0,2m,6.3,0.51,11.9,606.7810000000001,-6.1,-311.039,66.1,100.0,0.00,0.00
,05/15/2018 16:57,05/16/2018 12:22,EURUSD,Sell,6.00,0.00000,0.00000,1.18234,1.18090,-19.2000,24.8400,14.4,737.29,0.51,"",0,00:19:24:58,19.5,3h 47m,41.8,2.47,16.9,858.689,-41.8,-2123.858,28.8,95.7,-2.50,-127.02
,05/15/2018 16:58,05/16/2018 12:22,EURUSD,Sell,6.00,0.00000,0.00000,1.18266,1.18083,-19.2000,24.8400,18.3,935.49,0.65,"",0,00:19:24:03,29.9,5h 48m,37.1,1.82,20.1,1021.2810000000001,-36.6,-1859.6460000000002,35.4,96.8,-1.80,-91.46
,05/15/2018 16:58,05/16/2018 12:21,EURUSD,Sell,6.00,0.00000,0.00000,1.18303,1.18077,-19.2000,24.8400,22.6,1154.04,0.80,"",0,00:19:23:06,42.9,8h 18m,37.1,1.38,23.8,1209.278,-32.9,-1671.6490000000001,42.0,97.9,-1.20,-60.97
,05/15/2018 17:03,05/16/2018 12:21,EURUSD,Sell,6.00,0.00000,0.00000,1.18345,1.18073,-19.2000,24.8400,27.2,1387.84,0.98,"",0,00:19:18:04,59.9,11h 33m,37.1,0.95,28.0,1422.96,-26.5,-1346.73,51.4,98.5,-0.80,-40.66
,05/15/2018 17:05,05/16/2018 12:21,EURUSD,Sell,6.00,0.00000,0.00000,1.18385,1.18075,-19.2000,24.8400,31.0,1580.91,1.12,"",0,00:19:15:49,68.3,13h 9m,37.1,0.69,32.0,1626.24,-22.0,-1118.04,59.3,98.1,-1.00,-50.82
,05/15/2018 17:12,05/16/2018 12:21,EURUSD,Sell,6.00,0.00000,0.00000,1.18428,1.18094,-19.2000,24.8400,33.4,1702.59,1.22,"",0,00:19:09:28,81.9,15h 41m,37.1,0.45,36.3,1844.403,-16.3,-828.2030000000001,69.0,94.5,-2.90,-147.35
,05/15/2018 17:18,05/16/2018 12:21,EURUSD,Sell,6.00,0.00000,0.00000,1.18482,1.18088,-19.2000,24.8400,39.4,2007.54,1.47,"",0,00:19:02:47,91.6,17h 26m,37.1,0.26,41.7,2118.777,-10.9,-553.8290000000001,79.3,95.6,-2.30,-116.86
,05/15/2018 17:47,05/16/2018 12:21,EURUSD,Sell,3.00,0.00000,0.00000,1.18535,1.18090,-9.6000,12.4200,44.5,1133.31,0.83,"",0,00:18:34:28,98.4,18h 16m,37.1,0.12,47.0,1193.8,-5.6,-142.23999999999998,89.4,95.2,-2.50,-63.50
,05/15/2018 18:17,05/16/2018 12:21,EURUSD,Sell,6.00,0.00000,0.00000,1.18638,1.18074,-19.2000,24.8400,56.4,2871.64,2.16,"",0,00:18:04:03,100.0,18h 4m,37.1,0.02,57.3,2911.986,0.0,0.0,100.0,98.4,-0.90,-45.74
,05/15/2018 19:25,05/16/2018 12:20,EURUSD,Sell,6.00,0.00000,0.00000,1.18658,1.18074,-19.2000,24.8400,58.4,2973.27,2.29,"",0,00:16:54:59,100.0,16h 54m,37.1,0.02,59.3,3013.6259999999997,0.0,0.0,100.0,98.5,-0.90,-45.74
,05/15/2018 23:32,05/16/2018 04:30,EURAUD,Buy,2.78,1.57902,1.58392,1.58460,1.58405,-8.9000,-18.7500,-5.5,-124.17,-0.10,"{36289883}                     ",2074189456,00:04:57:35,60.5,3h 0m,25.3,1.23,19.8,347.49,-24.3,-426.46500000000003,44.9,42.6,-25.30,-444.02
,05/15/2018 23:49,05/16/2018 01:20,GBPCAD,Sell,1.87,1.74490,1.71890,1.73884,1.73790,-6.8300,1.3700,9.4,109.95,0.08,"{36290313}                     ",2074189456,00:01:30:33,100.0,1h 30m,3.1,0.08,12.5,153.5,0.0,0.0,100.0,75.2,-3.10,-38.07
,05/15/2018 18:16,05/15/2018 18:16,EURUSD,Sell,6.00,0.00000,0.00000,1.18619,1.18611,-19.2000,0.0000,0.8,21.27,0.02,"",0,00:00:00:23,,,,,,,,,,,,
,05/15/2018 17:48,05/15/2018 18:10,EURUSD,Sell,3.00,0.00000,0.00000,1.18583,1.18565,-9.6000,0.0000,1.8,35.94,0.03,"",0,00:00:22:01,4.6,1m,0.0,0.56,1.8,45.54,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 17:53,05/15/2018 17:57,EURUSD,Sell,6.00,0.00000,0.00000,1.18630,1.18622,-19.2000,0.0000,0.8,21.26,0.02,"",0,00:00:04:21,25.0,1m,0.0,1.25,0.8,40.464,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 17:02,05/15/2018 17:03,EURUSD,Sell,6.00,0.00000,0.00000,1.18331,1.18329,-19.2000,0.0000,0.2,-9.06,-0.01,"",0,00:00:01:06,,,,,,,,,,,,
,05/15/2018 14:45,05/15/2018 16:47,EURUSD,Sell,1.78,1.18720,1.18266,1.18780,1.18266,-5.7000,0.0000,51.4,767.91,0.59,"{36231632}                     ",2074189456,00:02:02:05,0.9,1m,0.0,0.02,51.4,773.57,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 16:09,05/15/2018 16:15,EURUSD,Sell,6.00,0.00000,0.00000,1.18522,1.18462,-19.2000,0.0000,6.0,284.69,0.22,"",0,00:00:05:29,16.7,54s,0.0,0.17,6.0,303.9,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 16:13,05/15/2018 16:15,EURUSD,Sell,6.00,0.00000,0.00000,1.18521,1.18467,-19.2000,0.0000,5.4,254.29,0.20,"",0,00:00:01:58,,,,,,,,,,,,
,05/15/2018 15:57,05/15/2018 16:02,EURUSD,Sell,6.00,0.00000,0.00000,1.18520,1.18473,-19.2000,0.0000,4.7,218.83,0.17,"",0,00:00:05:03,20.0,1m,0.0,0.21,4.7,238.008,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 15:55,05/15/2018 16:02,EURUSD,Sell,3.00,0.00000,0.00000,1.18500,1.18483,-9.6000,0.0000,1.7,33.44,0.03,"",0,00:00:06:44,14.3,57s,0.0,0.59,1.7,43.044,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 15:06,05/15/2018 15:47,EURUSD,Sell,6.00,0.00000,0.00000,1.18794,1.18512,-19.2000,0.0000,28.2,1408.50,1.11,"",0,00:00:40:56,2.5,1m,0.0,0.04,28.2,1427.766,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 15:11,05/15/2018 15:47,EURUSD,Sell,6.00,0.00000,0.00000,1.18802,1.18526,-19.2000,0.0000,27.6,1377.96,1.10,"",0,00:00:35:42,2.8,59s,0.0,0.04,27.6,1397.112,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 15:18,05/15/2018 15:46,EURUSD,Sell,6.00,0.00000,0.00000,1.18846,1.18540,-19.2000,0.0000,30.6,1529.64,1.23,"",0,00:00:28:14,3.6,1m,0.0,0.03,30.6,1548.972,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 15:34,05/15/2018 15:46,EURUSD,Sell,6.00,0.00000,0.00000,1.18699,1.18532,-19.2000,0.0000,16.7,826.14,0.67,"",0,00:00:12:39,8.4,1m,0.0,0.06,16.7,845.3539999999999,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 14:45,05/15/2018 15:40,EURUSD,Sell,2.67,1.19023,1.18529,1.18794,1.18528,-8.5400,0.0000,26.6,590.66,0.48,"{36231644}                 [tp]",2074189456,00:00:54:35,1.9,1m,0.0,0.04,26.6,599.2980000000001,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 14:46,05/15/2018 14:58,EURUSD,Sell,6.00,0.00000,0.00000,1.18811,1.18785,-19.2000,0.0000,2.6,112.13,0.09,"",0,00:00:12:31,8.4,1m,0.0,0.38,2.6,131.326,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 14:54,05/15/2018 14:58,EURUSD,Sell,6.00,0.00000,0.00000,1.18825,1.18788,-19.2000,0.0000,3.7,167.69,0.14,"",0,00:00:04:20,25.0,1m,0.0,0.27,3.7,186.887,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 14:54,05/15/2018 14:58,EURUSD,Sell,6.00,0.00000,0.00000,1.18851,1.18790,-19.2000,0.0000,6.1,288.91,0.24,"",0,00:00:03:27,,,,,,,,,,,,
,05/15/2018 14:48,05/15/2018 14:49,EURUSD,Sell,6.00,0.00000,0.00000,1.18828,1.18812,-19.2000,0.0000,1.6,61.60,0.05,"",0,00:00:01:03,,,,,,,,,,,,
,05/15/2018 14:41,05/15/2018 14:43,EURUSD,Sell,6.00,0.00000,0.00000,1.18806,1.18801,-19.2000,0.0000,0.5,6.05,0.00,"",0,00:00:01:34,,,,,,,,,,,,
,05/15/2018 14:38,05/15/2018 14:40,EURUSD,Sell,6.00,0.00000,0.00000,1.18805,1.18779,-19.2000,0.0000,2.6,112.14,0.09,"",0,00:00:01:56,,,,,,,,,,,,
,05/15/2018 14:38,05/15/2018 14:38,EURUSD,Sell,6.00,0.00000,0.00000,1.18800,1.18793,-19.2000,0.0000,0.7,16.16,0.01,"",0,00:00:00:10,,,,,,,,,,,,
,05/15/2018 14:27,05/15/2018 14:28,EURUSD,Sell,6.00,0.00000,0.00000,1.18858,1.18831,-19.2000,0.0000,2.7,117.13,0.10,"",0,00:00:00:29,,,,,,,,,,,,
,05/15/2018 14:16,05/15/2018 14:21,EURUSD,Sell,3.00,0.00000,0.00000,1.18944,1.18922,-9.6000,0.0000,2.2,45.90,0.04,"",0,00:00:04:55,20.0,59s,0.0,0.45,2.2,55.50600000000001,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 14:11,05/15/2018 14:12,EURUSD,Sell,6.00,0.00000,0.00000,1.18985,1.18976,-19.2000,0.0000,0.9,26.19,0.02,"",0,00:00:01:19,,,,,,,,,,,,
,05/15/2018 14:11,05/15/2018 14:12,EURUSD,Sell,6.00,0.00000,0.00000,1.19002,1.18994,-19.2000,0.0000,0.8,21.14,0.02,"",0,00:00:00:29,,,,,,,,,,,,
,05/15/2018 14:10,05/15/2018 14:11,EURUSD,Sell,6.00,0.00000,0.00000,1.19007,1.18982,-19.2000,0.0000,2.5,106.87,0.09,"",0,00:00:00:30,,,,,,,,,,,,
,05/15/2018 14:09,05/15/2018 14:10,EURUSD,Sell,6.00,0.00000,0.00000,1.19029,1.19004,-19.2000,0.0000,2.5,106.85,0.09,"",0,00:00:00:24,,,,,,,,,,,,
,05/15/2018 13:49,05/15/2018 13:58,EURUSD,Sell,3.00,0.00000,0.00000,1.19212,1.19183,-9.6000,0.0000,2.9,63.40,0.05,"",0,00:00:09:18,66.7,6m,95.6,0.01,98.5,2479.2450000000003,0.0,0.0,100.0,2.9,-95.60,-2406.25
,05/15/2018 13:40,05/15/2018 13:47,EURUSD,Sell,3.00,0.00000,0.00000,1.19200,1.19185,-9.6000,0.0000,1.5,28.16,0.02,"",0,00:00:07:01,100.0,7m,91.1,0.01,92.6,2330.742,0.0,0.0,100.0,1.6,-91.10,-2292.99
,05/15/2018 13:41,05/15/2018 13:47,EURUSD,Sell,3.00,0.00000,0.00000,1.19227,1.19183,-9.6000,0.0000,4.4,101.15,0.08,"",0,00:00:05:38,100.0,5m,90.9,0.01,95.3,2398.701,0.0,0.0,100.0,4.6,-90.90,-2287.95
,05/15/2018 13:21,05/15/2018 13:38,EURUSD,Sell,3.00,0.00000,0.00000,1.19211,1.19192,-9.6000,0.0000,1.9,38.22,0.03,"",0,00:00:17:00,5.9,1m,0.0,0.53,1.9,47.823,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 13:29,05/15/2018 13:38,EURUSD,Sell,3.00,0.00000,0.00000,1.19235,1.19196,-9.6000,0.0000,3.9,88.56,0.07,"",0,00:00:08:54,11.2,59s,0.0,0.26,3.9,98.16300000000001,0.0,0.0,100.0,100.0,0.00,0.00
,05/01/2018 11:51,05/15/2018 13:12,EURUSD,Buy,3.00,0.00000,1.20500,1.20360,1.19251,-9.6000,-253.6300,-110.9,-3053.14,-2.46,"",0,14:01:20:49,0.0,0s,208.2,208.33,0.0,0.0,-208.2,-5238.312,0.0,46.7,-110.90,-2790.24
,05/01/2018 11:52,05/15/2018 13:12,EURUSD,Buy,3.00,0.00000,1.20600,1.20336,1.19251,-9.6000,-253.6300,-108.5,-2992.77,-2.35,"",0,14:01:19:41,0.1,20m,206.1,714.29,0.3,7.548,-205.8,-5177.928,0.1,47.2,-108.80,-2737.41
,05/01/2018 12:16,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20590,1.20300,1.19254,-9.6000,-253.6300,-104.6,-2894.59,-2.22,"",0,14:00:55:08,0.0,0s,202.2,204.08,0.0,0.0,-202.2,-5087.352,0.0,48.3,-104.60,-2631.74
,05/01/2018 13:36,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20500,1.20287,1.19252,-9.6000,-253.6300,-103.5,-2866.96,-2.16,"",0,13:23:35:53,0.1,20m,201.5,344.83,0.6,15.096,-200.9,-5054.644,0.3,48.3,-104.10,-2619.16
,05/01/2018 13:51,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20540,1.20271,1.19252,-9.6000,-253.6300,-101.9,-2826.71,-2.08,"",0,13:23:20:24,0.1,20m,201.5,90.91,2.2,55.352000000000004,-199.3,-5014.388,1.1,48.3,-104.10,-2619.16
,05/01/2018 16:54,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20400,1.20121,1.19249,-9.6000,-253.6300,-87.2,-2456.96,-1.78,"",0,13:20:17:05,0.6,1h 59m,201.5,10.72,17.2,432.752,-184.3,-4636.988,8.5,48.2,-104.40,-2626.70
,05/01/2018 17:26,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20380,1.19940,1.19250,-9.6000,-253.6300,-69.0,-1999.08,-1.43,"",0,13:19:44:56,5.2,17h 15m,201.5,4.71,35.3,888.1479999999999,-166.2,-4181.592,17.5,48.2,-104.30,-2624.19
,05/01/2018 17:27,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20050,1.19864,1.19252,-9.6000,-253.6300,-61.2,-1802.83,-1.27,"",0,13:19:44:12,10.9,1d 12h ,201.5,3.70,42.9,1079.364,-158.6,-3990.3759999999997,21.3,48.3,-104.10,-2619.16
,05/02/2018 16:46,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20050,1.19854,1.19252,-9.6000,-235.6200,-60.2,-1759.66,-1.22,"",0,12:20:24:26,6.2,19h 7m,190.0,4.87,32.4,815.184,-157.6,-3965.216,17.1,51.3,-92.60,-2329.82
,05/02/2018 16:49,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20180,1.19720,1.19250,-9.6000,-235.6200,-47.0,-1427.61,-0.98,"",0,12:20:21:51,12.5,1d 14h ,190.0,3.15,45.8,1152.328,-144.2,-3628.0719999999997,24.1,51.2,-92.80,-2334.85
,05/02/2018 16:50,05/15/2018 13:11,EURUSD,Buy,3.00,0.00000,1.20000,1.19656,1.19248,-9.6000,-235.6200,-40.8,-1271.65,-0.87,"",0,12:20:21:01,15.7,2d ,190.0,2.64,52.2,1313.352,-137.8,-3467.0480000000002,27.5,51.1,-93.00,-2339.88
,05/14/2018 23:04,05/15/2018 03:04,EURAUD,Buy,2.73,1.57985,1.58582,1.58531,1.58540,-8.7400,-18.4000,0.9,-11.64,-0.01,"{36166566}                     ",2074189456,00:03:59:56,23.8,57m,15.3,3.14,3.7,63.714,-11.6,-199.75199999999998,24.2,81.7,-2.80,-48.22
,05/15/2018 00:45,05/15/2018 02:48,GBPCAD,Buy,1.79,1.72928,1.75528,1.73532,1.73628,-6.5100,0.0000,9.6,106.02,0.07,"{36169845}                     ",2074189456,00:02:03:34,100.0,2h 3m,3.0,0.10,9.6,112.512,0.0,0.0,100.0,100.0,0.00,0.00
,05/15/2018 00:08,05/15/2018 02:15,EURCAD,Buy,3.11,1.52196,1.52743,1.52669,1.52730,-9.9500,0.0000,6.1,114.26,0.08,"{36168973}                     ",2074189456,00:02:06:48,0.8,1m,0.0,0.16,6.1,124.19599999999998,0.0,0.0,100.0,100.0,0.00,0.00
,05/14/2018 22:00,05/15/2018 00:02,GBPCAD,Sell,1.86,1.74238,1.71638,1.73618,1.73595,-6.7600,1.3600,2.3,22.62,0.02,"{36164440}                     ",2074189456,00:02:01:57,86.9,1h 45m,9.8,0.26,7.8,95.00399999999999,-2.0,-24.36,79.6,43.9,-5.50,-66.99
,05/04/2018 16:05,05/14/2018 12:02,EURUSD,Buy,3.00,0.00000,1.19890,1.19453,1.19890,-9.6000,-145.2700,43.7,938.63,0.65,"[tp]",0,09:19:57:22,34.6,3d 9h ,147.9,2.66,44.1,1103.382,-117.5,-2939.85,27.3,99.8,-0.40,-10.01
,05/02/2018 17:39,05/14/2018 11:50,EURUSD,Buy,3.00,0.00000,1.19850,1.19571,1.19859,-9.6000,-217.5100,28.8,493.74,0.34,"[tp]",0,11:18:11:29,38.6,4d 12h ,190.0,2.13,60.7,1519.3210000000001,-129.3,-3236.3790000000004,31.9,83.2,-31.90,-798.46
,05/11/2018 23:46,05/14/2018 02:29,GBPCAD,Sell,2.27,1.73903,1.71303,1.73278,1.73206,-8.2400,1.6600,7.2,100.43,0.07,"{36064827}                     ",2074189456,02:02:42:56,10.9,5h 31m,25.3,0.05,26.7,396.762,1.4,20.804,105.5,22.9,-19.50,-289.77
,05/10/2018 23:16,05/11/2018 11:22,EURUSD,Buy,1.29,1.18770,1.19470,1.19223,1.19227,-4.1300,-7.7900,0.4,-7.59,-0.01,"{35969639}                     ",2074189456,00:12:05:55,3.8,27m,31.5,10.11,2.9,31.407,-29.3,-317.319,9.0,92.2,-2.50,-27.07
,05/10/2018 23:27,05/11/2018 00:28,EURAUD,Buy,3.00,1.57899,1.58279,1.58195,1.58187,-9.6000,-20.2600,-0.8,-45.03,-0.03,"{35969991}                     ",2074189456,00:01:01:38,98.4,1h 0m,12.3,0.07,11.5,218.04000000000002,-0.8,-15.168000000000001,93.5,0.0,-12.30,-233.21
,05/07/2018 10:00,05/10/2018 16:34,EURUSD,Buy,3.00,0.00000,0.00000,1.19357,1.19415,-9.6000,-91.0000,5.8,45.11,0.03,"",0,03:06:33:57,0.7,32m,113.3,19.42,5.8,145.696,-112.6,-2828.512,4.9,100.0,0.00,0.00
,05/07/2018 10:04,05/10/2018 16:23,EURUSD,Buy,3.00,0.00000,0.00000,1.19277,1.19341,-9.6000,-91.0000,6.4,60.28,0.04,"",0,03:06:18:52,5.5,4h 18m,113.3,9.26,11.3,284.08200000000005,-104.6,-2629.644,9.7,95.8,-4.90,-123.19
,05/08/2018 10:37,05/10/2018 15:43,EURUSD,Buy,3.00,0.00000,0.00000,1.19067,1.19216,-9.6000,-72.8800,14.9,292.47,0.20,"",0,02:05:06:02,6.0,3h 11m,83.6,3.73,22.4,563.584,-83.6,-2103.3759999999997,21.1,92.9,-7.50,-188.70
,05/08/2018 13:25,05/10/2018 15:43,EURUSD,Buy,3.00,0.00000,0.00000,1.18706,1.19201,-9.6000,-72.8800,49.5,1163.31,0.81,"",0,02:02:18:07,27.9,14h 2m,62.0,0.81,58.5,1472.4450000000002,-47.5,-1195.575,55.2,91.5,-9.00,-226.53
,05/02/2018 16:48,05/10/2018 15:39,EURUSD,Buy,3.00,0.00000,1.19200,1.19743,1.19198,-9.6000,-181.2900,-54.5,-1562.56,-1.08,"[tp]",0,07:22:51:15,13.9,1d 2h ,193.8,3.10,47.3,1190.541,-146.5,-3687.405,24.4,47.5,-101.80,-2562.31
,05/02/2018 16:47,05/10/2018 15:39,EURUSD,Buy,3.00,0.00000,1.19200,1.19774,1.19198,-9.6000,-181.2900,-57.6,-1640.58,-1.12,"[tp]",0,07:22:51:38,12.9,1d ,193.8,3.39,44.2,1112.5140000000001,-149.6,-3765.4320000000002,22.8,47.5,-101.80,-2562.31
,05/02/2018 16:47,05/10/2018 15:39,EURUSD,Buy,3.00,0.00000,1.19200,1.19813,1.19198,-9.6000,-181.2900,-61.5,-1738.73,-1.17,"[tp]",0,07:22:51:48,11.3,21h 34m,193.8,3.81,40.3,1014.351,-153.5,-3863.5950000000003,20.8,47.5,-101.80,-2562.31
,05/10/2018 00:52,05/10/2018 02:49,EURUSD,Sell,0.89,1.18980,1.18280,1.18525,1.18483,-2.8500,0.0000,4.2,28.70,0.02,"{35831080}                     ",2074189456,00:01:57:09,100.0,1h 57m,2.5,0.16,6.2,46.562,0.0,0.0,100.0,67.7,-2.00,-15.02
,05/09/2018 23:41,05/10/2018 02:39,GBPCAD,Sell,1.50,1.74779,1.72179,1.74176,1.74088,-5.4900,3.3100,8.8,84.50,0.06,"{35828918}                     ",2074189456,00:02:58:21,100.0,2h 58m,16.2,0.04,25.0,246.25,0.0,0.0,100.0,35.2,-16.20,-159.57
,05/09/2018 22:39,05/10/2018 02:10,GBPUSD,Buy,1.52,1.35115,1.37455,1.35457,1.35509,-5.5600,-26.5500,5.2,34.56,0.02,"{35826928}                     ",2074189456,00:03:30:48,50.3,1h 46m,9.0,0.61,5.6,71.792,-3.4,-43.588,62.2,95.6,-0.40,-5.13
