Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price
04/21/2015 01:00,04/21/2015 01:13,EURUSD,Buy,9,0,0,1.07399,1.0742
04/14/2015 01:00,04/14/2015 01:45,EURUSD,Buy,9,0,0,1.05695,1.05714
04/07/2015 01:00,04/07/2015 01:09,EURUSD,Buy,9,0,0,1.09354,1.09367
03/24/2015 00:00,03/24/2015 00:04,EURUSD,Buy,9,0,0,1.09466,1.09486
03/17/2015 00:00,03/17/2015 01:06,EURUSD,Buy,9,0,0,1.05681,1.05701
03/10/2015 10:43,03/10/2015 10:45,EURUSD,Sell,63,0,0,1.07581,1.07445
03/10/2015 00:00,03/10/2015 10:43,EURUSD,Buy,9,0,0,1.08537,1.07612
03/03/2015 00:00,03/03/2015 03:52,EURUSD,Buy,9,0,0,1.11857,1.11877
02/24/2015 00:00,02/24/2015 00:03,EURUSD,Buy,9,0,0,1.13356,1.13378
02/17/2015 00:00,02/17/2015 05:45,EURUSD,Buy,9,0,0,1.13586,1.13607
02/10/2015 00:00,02/10/2015 01:18,EURUSD,Buy,9,0,0,1.13263,1.13286
02/05/2015 00:00,02/05/2015 04:08,EURUSD,Buy,9,0,0,1.13489,1.13538
02/03/2015 00:00,02/03/2015 01:11,EURUSD,Buy,9,0,0,1.13438,1.13459
01/29/2015 00:00,01/29/2015 02:09,EURUSD,Buy,8.5,0,0,1.12895,1.12933
01/22/2015 00:00,01/22/2015 00:24,EURUSD,Buy,8.5,0,0,1.16126,1.16146
01/20/2015 00:00,01/20/2015 00:09,EURUSD,Buy,8.5,0,0,1.16058,1.16078
01/15/2015 13:21,01/15/2015 14:20,EURUSD,Sell,59.5,0,1.16815,1.16948,1.16814
01/15/2015 00:00,01/15/2015 11:33,EURUSD,Buy,8.5,0,0,1.17908,1.17009
12/18/2014 00:00,12/18/2014 00:09,EURUSD,Buy,8.5,0,0,1.23444,1.23476
12/09/2014 00:00,12/09/2014 00:12,EURUSD,Buy,8.5,0,0,1.23164,1.23161
12/02/2014 00:00,12/02/2014 00:28,EURUSD,Buy,8.5,0,0,1.24711,1.24731
11/25/2014 00:00,11/25/2014 16:37,EURUSD,Buy,8.5,0,0,1.24434,1.24488
11/18/2014 00:00,11/18/2014 02:04,EURUSD,Buy,8.5,0,0,1.24506,1.24525
11/11/2014 00:00,11/11/2014 00:19,EURUSD,Buy,8.5,0,0,1.2421,1.24238
11/04/2014 00:00,11/04/2014 00:02,EURUSD,Buy,8.5,0,0,1.2484,1.24863
10/28/2014 00:00,10/28/2014 01:18,EURUSD,Buy,8.5,0,0,1.26992,1.2701
10/14/2014 01:00,10/14/2014 02:25,EURUSD,Buy,8.5,0,0,1.27426,1.27448
10/07/2014 01:00,10/07/2014 01:48,EURUSD,Buy,8.5,0,0,1.26545,1.26564
09/30/2014 01:00,09/30/2014 05:59,EURUSD,Buy,8.5,0,0,1.26896,1.26923
09/23/2014 01:00,09/23/2014 02:02,EURUSD,Buy,8.5,0,0,1.28479,1.28499
09/16/2014 01:00,09/16/2014 03:27,EURUSD,Buy,8.5,0,0,1.29412,1.29436
09/09/2014 01:00,09/09/2014 15:14,EURUSD,Buy,8.5,0,0,1.29007,1.29026
09/02/2014 01:00,09/02/2014 02:06,EURUSD,Buy,8.5,0,0,1.31286,1.31304
08/28/2014 01:00,08/28/2014 03:45,EURUSD,Buy,8.5,0,0,1.31948,1.31968
08/26/2014 01:00,08/26/2014 04:03,EURUSD,Buy,8.5,0,0,1.31915,1.31938
08/20/2014 21:04,08/20/2014 21:15,EURUSD,Sell,59.5,0,0,1.32712,1.32578
08/19/2014 01:00,08/20/2014 21:04,EURUSD,Buy,8.5,0,0,1.33632,1.32707
08/12/2014 01:00,08/13/2014 15:34,EURUSD,Buy,8.5,0,0,1.33855,1.33884
08/05/2014 01:00,08/08/2014 17:34,EURUSD,Buy,8.5,0,0,1.3423,1.34263
07/31/2014 01:00,07/31/2014 03:43,EURUSD,Buy,8.5,0,0,1.3396,1.3398
