Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
01.07.2019 20:45:55,02.07.2019 10:53:41,USDJPY,Sell,0.01,0,108.25,108.452,108.25,20.2,1.8,00:14:07:46,0.34%
28.06.2019 20:08:25,28.06.2019 20:35:03,EURUSD,Buy,0.01,0,1.13636,1.13601,1.13636,3.5,0.35,00:00:26:38,0.07%
28.06.2019 20:08:59,28.06.2019 20:35:03,EURUSD,Buy,0.01,0,1.13636,1.13607,1.13636,2.9,0.29,00:00:26:04,0.06%
28.06.2019 20:09:05,28.06.2019 20:35:03,EURUSD,Buy,0.01,0,1.13636,1.13606,1.13636,3,0.3,00:00:25:58,0.06%
28.06.2019 20:09:11,28.06.2019 20:35:03,EURUSD,Buy,0.01,0,1.13636,1.13608,1.13636,2.8,0.28,00:00:25:52,0.05%
28.06.2019 20:09:23,28.06.2019 20:35:03,EURUSD,Buy,0.01,0,1.13636,1.13617,1.13636,1.9,0.19,00:00:25:40,0.04%
25.06.2019 22:08:56,26.06.2019 01:25:01,USDJPY,Buy,0.01,0,107.22,107.132,107.22,8.8,0.83,00:03:16:05,0.16%
25.06.2019 22:08:59,26.06.2019 01:25:01,USDJPY,Buy,0.01,0,107.22,107.135,107.22,8.5,0.8,00:03:16:02,0.16%
25.06.2019 22:09:02,26.06.2019 01:25:01,USDJPY,Buy,0.01,0,107.22,107.134,107.22,8.6,0.81,00:03:15:59,0.16%
25.06.2019 22:09:05,26.06.2019 01:25:01,USDJPY,Buy,0.01,0,107.22,107.134,107.22,8.6,0.81,00:03:15:56,0.16%
25.06.2019 22:09:08,26.06.2019 01:25:01,USDJPY,Buy,0.01,0,107.22,107.134,107.22,8.6,0.81,00:03:15:53,0.16%
25.06.2019 22:09:11,26.06.2019 01:25:01,USDJPY,Buy,0.01,0,107.22,107.134,107.22,8.6,0.81,00:03:15:50,0.16%
24.06.2019 09:24:48,25.06.2019 20:25:56,EURUSD,Sell,0.01,0,1.13451,1.13853,1.13451,40.2,4.03,01:11:01:08,0.82%
24.06.2019 09:24:51,25.06.2019 20:25:56,EURUSD,Sell,0.01,0,1.13451,1.13853,1.13451,40.2,4.03,01:11:01:05,0.81%
24.06.2019 09:24:54,25.06.2019 20:25:56,EURUSD,Sell,0.01,0,1.13451,1.13854,1.13451,40.3,4.04,01:11:01:02,0.81%
24.06.2019 09:24:57,25.06.2019 20:25:56,EURUSD,Sell,0.01,0,1.13451,1.13853,1.13451,40.2,4.03,01:11:00:59,0.80%
24.06.2019 09:25:01,25.06.2019 20:25:56,EURUSD,Sell,0.01,0,1.13451,1.13853,1.13451,40.2,4.03,01:11:00:55,0.79%
27.05.2019 08:58:17,24.06.2019 09:23:15,GBPUSD,Buy,0.01,0,1.27728,1.27415,1.27631,21.6,-0.08,28:00:24:58,-0.02%
27.05.2019 08:58:14,24.06.2019 09:23:14,GBPUSD,Buy,0.01,0,1.27728,1.27415,1.27631,21.6,-0.08,28:00:25:00,-0.02%
27.05.2019 08:58:12,24.06.2019 09:23:13,GBPUSD,Buy,0.01,0,1.27728,1.27415,1.27631,21.6,-0.08,28:00:25:01,-0.02%
27.05.2019 08:58:09,24.06.2019 09:23:12,GBPUSD,Buy,0.01,0,1.27728,1.27414,1.27633,21.9,-0.05,28:00:25:03,-0.01%
27.05.2019 08:58:07,24.06.2019 09:23:11,GBPUSD,Buy,0.01,0,1.27728,1.27413,1.27632,21.9,-0.05,28:00:25:04,-0.01%
19.06.2019 00:04:21,19.06.2019 16:13:13,GBPUSD,Buy,0.01,0,1.26,1.25587,1.26,41.3,4.13,00:16:08:52,0.87%
19.06.2019 00:04:25,19.06.2019 16:13:13,GBPUSD,Buy,0.01,0,1.26,1.25587,1.26,41.3,4.13,00:16:08:48,0.86%
19.06.2019 00:04:27,19.06.2019 16:13:13,GBPUSD,Buy,0.01,0,1.26,1.25587,1.26,41.3,4.13,00:16:08:46,0.85%
